ID,FiscalWeekBeginDate,Invoice Date,Region,Facility Name,Branch Id,Channel,soldto_name,shipto_name,Product Type,Major Code,Major Desc,Mid Code,Mid Desc,Minor Code,Minor Desc,Item,Item Desc,Sales,Gross Profit,GM Percent,TLE
241,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,WHEATS CARPET  and  FLOORING INC,WHEATS CARPET  and  FLOORING INC (WHECARNORAL-1),Structural,7,Panels (07),1,Sheathing (0701),SPL,Southern Plywood (0701SPL),152512,YELLOW PINE 23/32 RATED SHEATHING EXP1 (3/4X4X8),-28.38,-2.29,0.08,0
242,3/30/2025,3/31/2025,Central,Birmingham,BIR,Warehouse,WHITE CAP L.P.,WHITECAP - MADISON (WHICAPNORGA-203),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),122737,YELLOW PINE #2 KDHT S4S (2X12X16),2170.88,256.09,0.12,0.18
243,3/30/2025,3/31/2025,Central,Gulfport,GPT,Direct,CARDINAL LUMBER  and  SUPPLY INC,CARDINAL LUMBER  and  SUPPLY INC (CARLUMPATLA-1),Structural,7,Panels (07),1,Sheathing (0701),OSB,Oriented Strand Board (0701OSB),113445,OSB STHG (7/16X4X8),11837.95,282.24,0.02,0.99
244,3/30/2025,3/31/2025,Central,Gulfport,GPT,Direct,US LBM HOLDINGS LLC,BAILEY LUMBER  and  SUPPLY 9514 (USLBMGREWI-190),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),261608,OSB T and G HUBER BLUE PLUS FLOORING (3/4X4X8),12636,700.13,0.06,0.95
245,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,84 LUMBER,84 LBR #2712 - BATON ROUGE LA (84LUMEIGPA-16),Structural,6,Lumber (06),2,Studs (0602),SPF,Spruce-Pine-Fir (0602SPF),269976,EURO SPF #2 and BTR STUD (2X6X140-5/8),3923.64,437.27,0.11,0.14
246,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,ALLIED BUILDING STORES #12095,BAYOU RD LUMBER  and  HARDWARE (ALLBUIMONLA-352),Structural,6,Lumber (06),2,Studs (0602),SPF,Spruce-Pine-Fir (0602SPF),759036,EURO SPF #2 and BTR PREM KDHT S4S (2X4X8 PET 92-5/8),1536,136.78,0.09,0.09
247,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,BELMONT LUMBER  and  SUPPLY CO INC,BELMONT LUMBER  and  SUPPLY CO INC (BELLUMHESLA-1),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),727935,LVL ONCENTER BEAM 2.1E (1-3/4X11-7/8X20),409.8,167.4,0.41,0.01
248,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,BELMONT LUMBER  and  SUPPLY CO INC,BELMONT LUMBER  and  SUPPLY CO INC (BELLUMHESLA-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),116884,YELLOW PINE #2 KDHT S4S (2X12X20),1984,243.41,0.12,0.11
249,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,BELMONT LUMBER  and  SUPPLY CO INC,BELMONT LUMBER  and  SUPPLY CO INC (BELLUMHESLA-1),Structural,6,Lumber (06),2,Studs (0602),SPF,Spruce-Pine-Fir (0602SPF),641616,EURO SPF #2 and BTR STUD (2X6X92-5/8),896,42.9,0.05,0.04
250,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,BROADHEAD BLDG  and  SPLY INC,BROADHEAD BLDG  and  SPLY INC (BROBUIMENMS-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),116884,YELLOW PINE #2 KDHT S4S (2X12X20),2001.92,261.33,0.13,0.11
251,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,BUILDERS FIRSTSOURCE,BFS #HATTMSYD-HATTIESBURG MS Y (BUIFIRDALTX-136),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),186570,OSB WINDBRACE (7/16X4X121-1/8 (10FT)),2669.6,68.05,0.03,0.22
252,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,BUILDERS FIRSTSOURCE,BFS #HATTMSYD-HATTIESBURG MS Y (BUIFIRDALTX-136),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),235592,PG JCHANNEL 36585 TAN (5/8X12-6),272,117.17,0.43,0
253,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,BUILDERS FIRSTSOURCE,BFS #HATTMSYD-HATTIESBURG MS Y (BUIFIRDALTX-136),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),238244,PG SOFFIT D5 SOLID 144 TAN (.040X12),462,153.09,0.33,0.01
254,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,BUILDERS FIRSTSOURCE,BFS #HATTMSYD-HATTIESBURG MS Y (BUIFIRDALTX-136),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),238353,PG SOFFIT D5 FULL 145 TAN (.040X12),231,78.3,0.34,0
255,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,BUILDERS FIRSTSOURCE,BFS #HATTMSYD-HATTIESBURG MS Y (BUIFIRDALTX-136),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),371072,PG TRIM COIL PVC SPG24TA7 TAN (24X50 .019),520,184.01,0.35,0
256,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,BUILDERS FIRSTSOURCE,BFS #HATTMSYD-HATTIESBURG MS Y (BUIFIRDALTX-136),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),466186,PG TRIM NAIL SS SM 1LB 36715 TAN (1-1/4),11,3.06,0.28,0
257,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,CARRUTH BROTHERS LUMBER CO,CARRUTH BROTHERS LUMBER CO (CARBRONEWLA-1),Specialty,4,Engineered Wood Products (04),2,Private (0402),LVL,Laminated Veneer Lumber (0402LVL),523224,LVL ONCENTER BEAM 2.1E (1-3/4X16X26),447.2,169.29,0.38,0.01
258,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,DUFRENE BUILDING MATERIALS 279,DUFRENE BUILDING MATERIALS 279 (DUFBUICUTLA-1),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),235002,PG JCHANNEL 36585 WHITE (5/8X12-6),197.2,23.77,0.12,0
259,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,DUFRENE BUILDING MATERIALS 279,DUFRENE BUILDING MATERIALS 279 (DUFBUICUTLA-1),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),330709,PG FASCIA WG 383 WHITE (8X12-6),568.8,201.24,0.35,0.01
260,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,DUFRENE BUILDING MATERIALS 279,DUFRENE BUILDING MATERIALS 279 (DUFBUICUTLA-1),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),423590,PG SOFFIT T4 FULL BW 151 WHITE (.035X12),259.3,119.44,0.46,0
261,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,DUFRENE BUILDING MATERIALS 279,DUFRENE BUILDING MATERIALS 279 (DUFBUICUTLA-1),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),424214,PG SOFFIT T4 SOLID 150 WHITE (.035X12),259.3,111.37,0.43,0
262,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,DUFRENE BUILDING MATERIALS 279,DUFRENE BUILDING MATERIALS 279 (DUFBUICUTLA-1),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),531651,PG VISION PRO D4 TRAD 125 WHITE (.040X12-6),176.3,31.27,0.18,0
263,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,DUFRENE BUILDING MATERIALS 279,DUFRENE BUILDING MATERIALS 279 (DUFBUICUTLA-1),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),649294,PG SOFFIT D5 SOLID 144 WHITE (.040X12),179.82,-18.48,-0.1,0
264,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,DUFRENE BUILDING MATERIALS 279,DUFRENE BUILDING MATERIALS 279 (DUFBUICUTLA-1),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),649301,PG SOFFIT D5 FULL 145 WHITE (.040X12),179.82,8.34,0.05,0
265,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,FONTAINE LUMBER CO INC 294,FONTAINE LUMBER CO INC 294 (FONLUMNEWLA-1),Specialty,1,Specialty Products (01),1,Lumber (0101),YPI,Yellow Pine (0101YPI),200110,YELLOW PINE #2 KDHT S4S (1X4X8),793.61,78.49,0.1,0.04
266,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,FONTAINE LUMBER CO INC 294,FONTAINE LUMBER CO INC 294 (FONLUMNEWLA-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),102807-IFY,YELLOW PINE #2 KDHT S4S (2X8X14),1566.21,204.29,0.13,0.15
267,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,GRABINCE CABINETRY  and  GRANITE,GRABINCE CABINETRY  and  GRANITE (GRACABBATLA-1),Structural,7,Panels (07),1,Sheathing (0701),SPL,Southern Plywood (0701SPL),152512,YELLOW PINE 23/32 RATED SHEATHING EXP1 (3/4X4X8),1344,122.2,0.09,0.07
268,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,HOMETOWN LUMBER LLC,HOMETOWN LUMBER LLC (HOMLUMBILMS-1),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),469966,OSB WINDBRACE (7/16X4X145-1/8 (12FT)),1169.71,35.53,0.03,0.09
269,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,HOMETOWN LUMBER LLC,HOMETOWN LUMBER LLC (HOMLUMBILMS-1),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),791628,OSB WINDBRACE (7/16X4X109-1/8 (9FT)),1882.41,106.76,0.06,0.15
270,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,HOMETOWN LUMBER LLC,HOMETOWN LUMBER LLC (HOMLUMBILMS-1),Structural,6,Lumber (06),1,Framing Lumber (0601),SPF,Spruce-Pine-Fir (0601SPF),168874,EURO SPF #2 and BTR PREM KDHT S4S (2X6X16),1996.8,77.83,0.04,0.09
271,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,HOMETOWN LUMBER LLC,HOMETOWN LUMBER LLC (HOMLUMBILMS-1),Structural,6,Lumber (06),2,Studs (0602),SPF,Spruce-Pine-Fir (0602SPF),150076,EURO SPF #2 and BTR PREM KDHT S4S (2X4X9 PET 104-5/8),4233.6,288,0.07,0.19
272,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,HOMETOWN LUMBER LLC,HOMETOWN LUMBER LLC (HOMLUMBILMS-1),Structural,6,Lumber (06),2,Studs (0602),SPF,Spruce-Pine-Fir (0602SPF),162278,EURO SPF #2 and BTR PREM KDHT S4S (2X6X9 PET 104-5/8),2203.2,207.93,0.09,0.1
273,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,HOMETOWN LUMBER LLC,HOMETOWN LUMBER LLC (HOMLUMBILMS-1),Structural,6,Lumber (06),2,Studs (0602),SPF,Spruce-Pine-Fir (0602SPF),162370,EURO SPF #2 and BTR PREM KDHT S4S (2X6X10 PET 116-5/8),2480,156.66,0.06,0.12
274,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,HOMETOWN LUMBER LLC,HOMETOWN LUMBER LLC (HOMLUMBILMS-1),Structural,6,Lumber (06),2,Studs (0602),SPF,Spruce-Pine-Fir (0602SPF),164341,EURO SPF #2 and BTR PREM KDHT S4S (2X4X10 PET 116-5/8),2076.8,160,0.08,0.11
275,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,HOMETOWN LUMBER LLC,HOMETOWN LUMBER LLC (HOMLUMBILMS-1),Structural,6,Lumber (06),2,Studs (0602),SPF,Spruce-Pine-Fir (0602SPF),641616,EURO SPF #2 and BTR STUD (2X6X92-5/8),1050.84,43.11,0.04,0.05
276,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,HOMETOWN LUMBER LLC,HOMETOWN LUMBER LLC (HOMLUMBILMS-1),Structural,6,Lumber (06),2,Studs (0602),SPF,Spruce-Pine-Fir (0602SPF),759036,EURO SPF #2 and BTR PREM KDHT S4S (2X4X8 PET 92-5/8),2323.2,224.37,0.1,0.13
277,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,JACK'S HOME IMPROVEMENT CENTER,JACK'S HOME IMPROVEMENT CENTER (JACHOMLUCMS-1),Specialty,3,Siding Products (03),3,Other (0303),OSB,OSB Products (0303OSB),409574,LP STRAND TRIM 440 CDR PRMD 25877 (4/4X2X16),408,71.26,0.17,0.01
278,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,JACK'S HOME IMPROVEMENT CENTER,JACK'S HOME IMPROVEMENT CENTER (JACHOMLUCMS-1),Specialty,3,Siding Products (03),3,Other (0303),OSB,OSB Products (0303OSB),525078,LP STRAND TRIM 440 CDR PRMD 25880 (4/4X4X16),674,117.02,0.17,0.01
279,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LBM ADVANTAGE,ALEXANDER HARDWARE #740 (ENAINCNEWNY-47),Specialty,1,Specialty Products (01),3,Other (0103),SHI,Roofing Products (0103SHI),627870,FELT NO 15 D4869 432SF,583.5,104.83,0.18,0.02
280,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LBM ADVANTAGE,ALEXANDER HARDWARE #740 (ENAINCNEWNY-60),Specialty,3,Siding Products (03),3,Other (0303),OSB,OSB Products (0303OSB),746085,LP STRAND TRIM 440 CDR PRMD 25883 (4/4X8X16),3574.08,516.17,0.14,0.06
281,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LMC,BEACH LUMBER LLC #392400 (LMCWAYPA-19),Structural,6,Lumber (06),1,Framing Lumber (0601),SPF,Spruce-Pine-Fir (0601SPF),190758,WW/SPF 2 and BTR SDRY S4S FINGER JOINT (2X6X32),3196.8,405.99,0.13,0.13
282,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LMC,BEACH LUMBER LLC #392400 (LMCWAYPA-19),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),139133-IFY,YELLOW PINE #2 KDHT S4S (2X8X16),1576.96,81.92,0.05,0.18
283,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LMC,BEACH LUMBER LLC #392400 (LMCWAYPA-19),Structural,6,Lumber (06),1,Framing Lumber (0601),SYP,Southern Pine (0601SYP),195987,YELLOW PINE #2 KDHT S4S (2X6X24),2580.48,74.12,0.03,0.13
284,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LMC,MCS INC #233300 (LMCWAYPA-93),Specialty,1,Specialty Products (01),3,Other (0103),DEC,Decking (0103DEC),848037,MOISTURESHIELD MERIDIAN CD CATALINA (1X12X12),434,83.31,0.19,0.01
285,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LMC,MCS INC #233300 (LMCWAYPA-93),Specialty,1,Specialty Products (01),3,Other (0103),SHI,Roofing Products (0103SHI),217843,TARCO MS300 ICE  and  WATER ARMOR 2-SQ BOXED (36X66.8),3050,300,0.1,0.07
286,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #0537 HATTIESBURG (LOWBLDNORNC-372),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),424214,PG SOFFIT T4 SOLID 150 WHITE (.035X12),114.08,-12.26,-0.11,0
287,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #0537 HATTIESBURG (LOWBLDNORNC-372),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),555210,PG PARKSIDE SKIRTING C-VENT BW 432 WHITE (16X8),383.94,87.72,0.23,0.01
288,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #0537 HATTIESBURG (LOWBLDNORNC-372),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),555218,PG PARKSIDE BOTTOM RAIL 463 WHITE (8),113.2,27.59,0.24,0
289,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #0690 D'IBERVILLE (LOWBLDNORNC-871),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),235002,PG JCHANNEL 36585 WHITE (5/8X12-6),147.2,33.51,0.23,0
290,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #0690 D'IBERVILLE (LOWBLDNORNC-871),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),423590,PG SOFFIT T4 FULL BW 151 WHITE (.035X12),228.16,-8.37,-0.04,0.01
291,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #0690 D'IBERVILLE (LOWBLDNORNC-871),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),424214,PG SOFFIT T4 SOLID 150 WHITE (.035X12),228.16,-24.52,-0.11,0.01
292,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #0690 D'IBERVILLE (LOWBLDNORNC-871),Specialty,5,Millwork Products (05),3,Other (0503),MIS,Miscellaneous (0503MIS),270906,CLASSIC RAD PINE SHADOW GAP LOWES ONLY (9/16X5-1/4X12),1120.32,232.23,0.21,0.02
293,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #0690 D'IBERVILLE (LOWBLDNORNC-871),Specialty,5,Millwork Products (05),3,Other (0503),MIS,Miscellaneous (0503MIS),800438,CLASSIC RAD PINE SHADOW GAP LOWES ONLY (9/16X7-1/4X12),1184.76,230.04,0.19,0.02
294,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #0712 PASCAGOULA (LOWBLDNORNC-872),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),235002,PG JCHANNEL 36585 WHITE (5/8X12-6),147.2,33.51,0.23,0
295,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #0712 PASCAGOULA (LOWBLDNORNC-872),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),424214,PG SOFFIT T4 SOLID 150 WHITE (.035X12),342.24,-36.78,-0.11,0.01
296,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #0712 PASCAGOULA (LOWBLDNORNC-872),Structural,8,Reinforcing Products (08),1,Rebar (0801),STE,Steel (0801STE),312276,STEEL REBAR ROD #5 GRADE 40 (5/8X20),1032.96,292.47,0.28,0.04
297,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #1070 HAMMOND (LOWBLDNORNC-118),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),235937,PG FTRIM 339 WHITE (1/2X12-6),188.8,59.03,0.31,0
298,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #1070 HAMMOND (LOWBLDNORNC-118),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),531656,PG VISION PRO D5 TRAD 135 GRAY (.040X12),111.2,8.49,0.08,0
299,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #1070 HAMMOND (LOWBLDNORNC-118),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),531659,PG VISION PRO D5 TRAD 135 WHITE (.040X12),103.6,-3.08,-0.03,0
300,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #1070 HAMMOND (LOWBLDNORNC-118),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),531674,PG VISION PRO D5 DLAP 139 WHITE (.040X12),207.2,-12.37,-0.06,0.01
301,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #1684 SLIDELL (LOWBLDNORNC-47),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),259143,HUBER ZIP TAPE ROLLER,67,18.08,0.27,0
302,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #1684 SLIDELL (LOWBLDNORNC-47),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),239316,PG OSC WG 40022 WHITE (3X10),122.7,19.78,0.16,0
303,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #1684 SLIDELL (LOWBLDNORNC-47),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),531656,PG VISION PRO D5 TRAD 135 GRAY (.040X12),333.6,25.46,0.08,0.01
304,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #1877 JEFFERSON HIGHWAY (LOWBLDNORNC-121),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),312719,HUBER ZIP STRETCH TAPE (6X20),336.88,101.74,0.3,0
305,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #1877 JEFFERSON HIGHWAY (LOWBLDNORNC-121),Structural,8,Reinforcing Products (08),1,Rebar (0801),STE,Steel (0801STE),312305,STEEL REBAR ROD #4 GRADE 40 20ft (1/2X20),1035,300.28,0.29,0.04
306,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #2470 CENTRAL NEW ORLEAN (LOWBLDNORNC-273),Specialty,1,Specialty Products (01),3,Other (0103),MET,Metal Products (0103MET),192432,METAL STUD 25 GAUGE PROSTUD 181021 DW (1-1/4X2-1/2X8'),878.4,269.76,0.31,0.01
307,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #2470 CENTRAL NEW ORLEAN (LOWBLDNORNC-273),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),423590,PG SOFFIT T4 FULL BW 151 WHITE (.035X12),114.08,-4.19,-0.04,0
308,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #2975 MARRERO (LOWBLDNORNC-881),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),235002,PG JCHANNEL 36585 WHITE (5/8X12-6),147.2,33.51,0.23,0
309,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #2975 MARRERO (LOWBLDNORNC-881),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),531674,PG VISION PRO D5 DLAP 139 WHITE (.040X12),725.2,-43.27,-0.06,0.03
310,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #3033 PETAL (LOWBLDNORNC-376),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),235002,PG JCHANNEL 36585 WHITE (5/8X12-6),294.4,67.03,0.23,0
311,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #3033 PETAL (LOWBLDNORNC-376),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),423590,PG SOFFIT T4 FULL BW 151 WHITE (.035X12),114.08,-4.19,-0.04,0
312,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #3033 PETAL (LOWBLDNORNC-376),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),424214,PG SOFFIT T4 SOLID 150 WHITE (.035X12),228.16,-24.52,-0.11,0.01
313,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,LOWE'S COMPANIES INC,LOWES #3033 PETAL (LOWBLDNORNC-376),Specialty,3,Siding Products (03),3,Other (0303),VNY,Vinyl Products (0303VNY),555210,PG PARKSIDE SKIRTING C-VENT BW 432 WHITE (16X8),639.9,146.21,0.23,0.01
314,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,MIKE'S HDWE  and  BLD SUPPLY INC,MIKE'S HDWE  and  BLD SUPPLY INC (MIKHDWSLILA-1),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),259118,HUBER ZIP TAPE (3.75X90),344.5,50.62,0.15,0
315,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,MIKE'S HDWE  and  BLD SUPPLY INC,MIKE'S HDWE  and  BLD SUPPLY INC (MIKHDWSLILA-1),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),260466,HUBER ZIP OSB WALL (7/16X48X109-1/8),1658.7,387.03,0.23,0.06
316,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,MIKE'S HDWE  and  BLD SUPPLY INC,MIKE'S HDWE  and  BLD SUPPLY INC (MIKHDWSLILA-1),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),260555,HUBER ZIP OSB WALL (7/16X48X121-1/8),661.34,186.82,0.28,0.02
317,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,ORGILL BROTHERS  and  CO,REEVES HDW LLC ORGILL #484527 (ORGBROMEMTN-991),Specialty,3,Siding Products (03),3,Other (0303),OSB,OSB Products (0303OSB),233707,LP STRAND TRIM 440 BR SM PRMD 45999 (4/4X3X16),0,0,,0
318,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,PAT'S HARDWARE INC 9717,PAT'S HARDWARE INC 9717 (PATHARSAILA-1),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),168181,HUBER ADVANTECH OSB T and G (1-1/8X4X8),1800,176.04,0.1,0.08
319,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,PAT'S HARDWARE INC 9717,PAT'S HARDWARE INC 9717 (PATHARSAILA-1),Specialty,1,Specialty Products (01),2,Panels (0102),OSB,OSB Products (0102OSB),649207,HUBER ADVANTECH OSB T and G (23/32X4X8 (3/4)),1490.4,166.2,0.11,0.08
320,3/30/2025,3/31/2025,Central,Gulfport,GPT,Warehouse,PAT'S HARDWARE INC 9717,PAT'S HARDWARE INC 9717 (PATHARSAILA-1),Specialty,3,Siding Products (03),2,Panels (0302),YPI,Yellow Pine (0302YPI),177189,YELLOW PINE 19/32 R/S 4OC PREM (5/8X4X8),2534.4,-1144.73,-0.45,0.08
